wavelength,flux,ivar,mask,model
3806.400000000047,4.344354152679443,0.04327160492539406,0,3.676917314529419
3807.200000000047,-5.301589488983154,0.04962911084294319,0,3.695988416671753
3808.0000000000473,32.63905715942383,0.0005229560774751008,0,3.6373188495635986
3808.8000000000475,14.117877006530762,0.03297458961606026,0,3.0096843242645264
3809.6000000000477,0.0,0.0,16,2.0112667083740234
3810.400000000048,13.321983337402344,0.01846570149064064,0,2.9580302238464355
3811.200000000048,-9.72365951538086,0.015064897947013378,0,3.8843533992767334
3812.000000000048,-10.203926086425781,0.009491410106420517,0,4.123688697814941
3812.8000000000484,-3.777808904647827,0.008120444603264332,0,4.169573783874512
3813.6000000000486,-12.215600967407227,0.006552424747496843,0,4.25119686126709
3814.4000000000487,1.5423369407653809,0.005211927462369204,0,4.288372993469238
3815.200000000049,-13.27843952178955,0.0062913536094129086,0,4.304475784301758
3816.000000000049,-4.849900722503662,0.009193269535899162,0,4.287405014038086
3816.8000000000493,-0.7250707745552063,0.0107124587520957,0,4.240080833435059
3817.6000000000495,-5.241893291473389,0.0168007705360651,0,4.174549579620361
3818.4000000000497,-1.8818382024765015,0.02031564526259899,0,4.101211071014404
3819.20000000005,8.23015308380127,0.031131938099861145,0,4.033647060394287
3820.00000000005,4.108876705169678,0.047980137169361115,0,3.9771158695220947
3820.80000000005,15.141334533691406,0.0496886782348156,0,3.9325921535491943
3821.6000000000504,0.5166764855384827,0.0513063445687294,0,3.8989832401275635
3822.4000000000506,1.4926835298538208,0.054081715643405914,0,3.8750674724578857
3823.2000000000507,11.020313262939453,0.0597107857465744,0,3.862198829650879
3824.000000000051,-2.587649345397949,0.056364819407463074,0,3.8565945625305176
3824.800000000051,1.0184975862503052,0.06172604858875275,0,3.8545141220092773
3825.6000000000513,10.437979698181152,0.05903616547584534,0,3.851130962371826
3826.4000000000515,5.576859474182129,0.058618806302547455,0,3.8394253253936768
3827.2000000000517,-1.7079919576644897,0.05701291188597679,0,3.813101053237915
3828.000000000052,12.619294166564941,0.051900286227464676,0,3.7707605361938477
3828.800000000052,5.04883337020874,0.04412711411714554,0,3.7162702083587646
3829.600000000052,1.2332438230514526,0.04242820292711258,0,3.6603164672851562
3830.4000000000524,7.9676079750061035,0.03480510786175728,0,3.620741605758667
3831.2000000000526,3.8458614349365234,0.041874032467603683,0,3.6103997230529785
3832.0000000000528,3.442943811416626,0.05906008556485176,0,3.634770631790161
3832.800000000053,-3.1126043796539307,0.059379640966653824,0,3.6900830268859863
